%  columns="iteration, evaluation, void, void, void, xmean" (startseed=214429, 2024/09/2 22:45:42.30)
0 1 0 0 0 -5.775399e-01 -1.118397e+01 1.961933e+01 -4.703423e-01 7.759243e+00 -3.881991e+01 -1.244271e+01 -2.323803e+01 1.894825e+01 -1.679577e+01 -2.137228e+01 1.537832e+01 -2.086733e+01 -1.794462e+01 1.063090e+01 -2.680925e+01 -1.523042e+01 6.737530e+00 -3.249716e+01 -1.319315e+01 2.582098e+00 -3.710885e+01 -1.201051e+01 -2.005809e+00 
1 14 0 0 0 5.178545e+00 -1.048045e+01 2.017042e+01 1.180054e+01 1.103571e+01 -3.458380e+01 -1.332854e+01 -2.896284e+01 1.833219e+01 -1.040929e+01 -1.616350e+01 1.073881e+01 -1.660174e+01 -2.277468e+01 1.587207e+01 -2.407027e+01 -1.565730e+01 6.428447e+00 -2.645135e+01 -1.667844e+01 8.272071e-01 -3.635993e+01 -1.081469e+01 -3.940703e+00 
